,timestamp,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,has_availability,predictions
18512,1660482892,Manhattan,Harlem,Entire home/apt,114,1,2,2.0,1,104,yes,121.0
18513,1660482919,Brooklyn,Williamsburg,Entire home/apt,100,1,5,0.12,1,0,no,84.0
18514,1660482935,Brooklyn,Other,Private room,33,1,147,4.08,2,231,yes,32.0
18515,1660482941,Manhattan,Harlem,Private room,175,2,1,0.11,1,365,yes,178.0
18516,1660482958,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,92,1.97,2,121,yes,120.0
18517,1660483051,Manhattan,Other,Entire home/apt,240,30,0,0.0,232,239,yes,253.0
18518,1660483088,Manhattan,Other,Entire home/apt,200,2,2,1.4,1,0,no,202.0
18519,1660483131,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,75,2.59,1,36,yes,67.0
18520,1660483193,Manhattan,Midtown,Private room,325,2,0,0.0,3,268,yes,319.0
18521,1660483420,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,599,2,1,0.35,7,110,yes,606.0
18522,1660483495,Bronx,Other,Private room,68,1,6,0.19,1,87,yes,53.0
18523,1660483528,Queens,Astoria,Private room,60,1,54,2.21,1,73,yes,82.0
18524,1660483548,Brooklyn,Williamsburg,Private room,150,1,0,0.0,1,89,yes,146.0
18525,1660483628,Queens,Astoria,Entire home/apt,135,2,57,3.52,1,0,no,130.0
18526,1660483649,Brooklyn,Williamsburg,Entire home/apt,150,3,1,0.03,1,0,no,158.0
18527,1660483660,Manhattan,Midtown,Entire home/apt,340,30,0,0.0,2,365,yes,340.0
18528,1660483665,Manhattan,Financial District,Entire home/apt,699,29,0,0.0,327,333,yes,697.0
18529,1660483784,Brooklyn,Crown Heights,Private room,78,21,60,0.99,1,0,no,79.0
18530,1660483879,Brooklyn,Other,Entire home/apt,125,7,1,0.09,1,3,yes,126.0
18531,1660483942,Manhattan,Hell's Kitchen,Entire home/apt,300,3,12,0.26,1,33,yes,294.0
18532,1660484079,Manhattan,Harlem,Private room,60,1,77,4.97,1,132,yes,49.0
18533,1660484105,Brooklyn,Other,Private room,38,7,3,1.61,13,239,yes,50.0
18534,1660484157,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,1,1,1.0,1,344,yes,205.0
18535,1660484204,Queens,Other,Private room,35,29,2,0.38,7,1,yes,26.0
18536,1660484297,Manhattan,Upper West Side,Entire home/apt,175,2,17,2.64,1,27,yes,165.0
18537,1660484335,Manhattan,Upper East Side,Entire home/apt,150,3,37,1.04,1,0,no,169.0
18538,1660484390,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,5,3,2.09,2,120,yes,95.0
18539,1660484604,Brooklyn,Greenpoint,Private room,65,15,1,0.03,1,0,no,68.0
18540,1660484628,Queens,Other,Private room,85,2,9,0.23,1,87,yes,85.0
18541,1660484710,Manhattan,Upper West Side,Private room,380,3,1,0.38,1,24,yes,377.0
18542,1660484788,Queens,Long Island City,Entire home/apt,175,2,45,2.84,1,33,yes,180.0
18543,1660484815,Manhattan,Hell's Kitchen,Entire home/apt,195,5,11,5.08,1,14,yes,189.0
18544,1660484828,Manhattan,Other,Entire home/apt,250,1,0,0.0,1,0,no,249.0
18545,1660484856,Brooklyn,Other,Entire home/apt,209,3,56,0.65,1,160,yes,225.0
18546,1660484899,Brooklyn,Other,Private room,40,1,5,1.35,1,89,yes,40.0
18547,1660484925,Brooklyn,Williamsburg,Private room,120,2,11,1.76,2,117,yes,105.0
18548,1660484974,Manhattan,West Village,Entire home/apt,150,3,9,0.12,1,0,no,146.0
18549,1660485005,Manhattan,Other,Entire home/apt,160,2,5,0.48,2,46,yes,157.0
18550,1660485018,Brooklyn,Bedford-Stuyvesant,Entire home/apt,50,1,49,2.65,1,47,yes,45.0
18551,1660485026,Brooklyn,Bushwick,Entire home/apt,78,30,1,0.09,1,6,yes,74.0
18552,1660485161,Manhattan,Washington Heights,Shared room,360,1,0,0.0,1,0,no,366.0
18553,1660485183,Brooklyn,Williamsburg,Entire home/apt,195,1,39,0.47,1,270,yes,197.0
18554,1660485327,Brooklyn,Crown Heights,Private room,75,14,0,0.0,1,0,no,65.0
18555,1660485347,Queens,Long Island City,Entire home/apt,199,2,6,3.46,1,316,yes,210.0
18556,1660485403,Manhattan,Other,Entire home/apt,200,2,14,0.28,1,0,no,191.0
18557,1660485405,Manhattan,Other,Private room,80,8,3,0.1,1,79,yes,96.0
18558,1660485406,Manhattan,East Village,Private room,49,3,1,0.04,2,0,no,57.0
18559,1660485472,Manhattan,Lower East Side,Entire home/apt,123,30,1,0.77,1,96,yes,143.0
18560,1660485521,Manhattan,West Village,Entire home/apt,200,5,1,0.02,1,0,no,219.0
18561,1660485631,Brooklyn,Greenpoint,Private room,69,10,6,0.23,2,156,yes,64.0
18562,1660485634,Brooklyn,Williamsburg,Private room,60,2,16,3.78,1,116,yes,66.0
18563,1660485736,Manhattan,Financial District,Entire home/apt,239,30,0,0.0,121,186,yes,235.0
18564,1660485855,Staten Island,Other,Private room,100,2,0,0.0,1,365,yes,106.0
18565,1660485862,Queens,Other,Private room,37,3,30,0.98,1,48,yes,25.0
18566,1660485984,Manhattan,Washington Heights,Private room,40,3,23,0.43,1,70,yes,41.0
18567,1660486026,Queens,Astoria,Entire home/apt,225,2,2,2.0,1,277,yes,227.0
18568,1660486112,Manhattan,Financial District,Entire home/apt,115,7,5,0.32,1,0,no,115.0
18569,1660486120,Brooklyn,Clinton Hill,Entire home/apt,150,6,16,1.58,1,168,yes,149.0
18570,1660486143,Brooklyn,Williamsburg,Entire home/apt,150,1,0,0.0,1,0,no,163.0
18571,1660486319,Brooklyn,Williamsburg,Private room,80,2,38,0.89,3,0,no,86.0
18572,1660486320,Queens,Long Island City,Entire home/apt,200,3,93,2.17,1,86,yes,203.0
18573,1660486427,Manhattan,Other,Private room,120,5,5,0.6,1,25,yes,131.0
18574,1660486448,Bronx,Other,Entire home/apt,75,7,0,0.0,1,0,no,90.0
18575,1660486466,Brooklyn,Bedford-Stuyvesant,Private room,40,2,4,0.16,2,0,no,20.0
18576,1660486600,Brooklyn,Bedford-Stuyvesant,Private room,54,30,0,0.0,43,328,yes,57.0
18577,1660486666,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140,6,18,0.53,1,11,yes,135.0
18578,1660486696,Manhattan,Other,Entire home/apt,200,2,1,0.12,1,5,yes,194.0
18579,1660486702,Manhattan,Lower East Side,Entire home/apt,150,3,8,1.26,1,0,no,142.0
18580,1660486744,Manhattan,East Village,Private room,72,3,0,0.0,1,170,yes,72.0
18581,1660486764,Manhattan,Harlem,Private room,70,2,68,1.31,1,129,yes,66.0
18582,1660486786,Brooklyn,Other,Entire home/apt,49,1,81,4.27,2,141,yes,65.0
18583,1660486812,Manhattan,Upper West Side,Entire home/apt,150,4,12,1.55,1,0,no,154.0
18584,1660486819,Brooklyn,Bedford-Stuyvesant,Private room,45,5,2,0.09,1,0,no,39.0
18585,1660487188,Brooklyn,Prospect-Lefferts Gardens,Private room,40,3,0,0.0,1,11,yes,27.0
18586,1660487203,Staten Island,Other,Private room,34,4,24,1.03,7,293,yes,35.0
18587,1660487210,Manhattan,Harlem,Private room,81,4,41,2.56,2,28,yes,70.0
18588,1660487221,Brooklyn,Clinton Hill,Entire home/apt,73,2,7,0.13,1,0,no,63.0
18589,1660487223,Brooklyn,Bedford-Stuyvesant,Private room,70,1,2,2.0,1,161,yes,69.0
18590,1660487301,Brooklyn,Bedford-Stuyvesant,Entire home/apt,199,2,122,4.06,1,70,yes,188.0
18591,1660487367,Manhattan,Lower East Side,Entire home/apt,109,3,42,1.13,3,7,yes,109.0
18592,1660487459,Brooklyn,Williamsburg,Entire home/apt,75,7,2,0.13,1,0,no,77.0
18593,1660487552,Brooklyn,Other,Private room,80,7,54,4.98,2,311,yes,68.0
18594,1660487653,Manhattan,Harlem,Private room,80,1,0,0.0,1,0,no,81.0
18595,1660487668,Manhattan,Chelsea,Entire home/apt,429,10,18,0.9,1,0,no,429.0
18596,1660487796,Brooklyn,Other,Entire home/apt,450,1,5,0.42,6,364,yes,441.0
18597,1660487892,Manhattan,Financial District,Entire home/apt,229,2,2,1.5,327,338,yes,232.0
18598,1660487898,Manhattan,Upper East Side,Private room,70,4,1,0.06,1,0,no,80.0
18599,1660487990,Brooklyn,Fort Greene,Private room,105,1,12,3.87,1,0,no,97.0
18600,1660488064,Queens,Other,Private room,75,1,0,0.0,1,365,yes,73.0
18601,1660488117,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,1,91,5.8,1,79,yes,105.0
18602,1660488162,Queens,Other,Entire home/apt,115,3,14,0.99,1,19,yes,126.0
18603,1660488166,Manhattan,Other,Entire home/apt,129,2,0,0.0,1,65,yes,151.0
18604,1660488286,Manhattan,Upper East Side,Entire home/apt,250,4,0,0.0,1,0,no,240.0
18605,1660488297,Manhattan,Washington Heights,Entire home/apt,120,1,57,4.25,6,154,yes,116.0
18606,1660488322,Manhattan,Other,Entire home/apt,99,14,0,0.0,1,0,no,105.0
18607,1660488386,Queens,Other,Entire home/apt,197,3,24,0.9,1,0,no,202.0
18608,1660488436,Manhattan,Lower East Side,Private room,325,2,130,3.3,2,139,yes,311.0
18609,1660488437,Manhattan,Harlem,Private room,100,6,13,0.22,2,308,yes,80.0
18610,1660488505,Queens,Other,Private room,50,1,19,8.03,4,165,yes,47.0
18611,1660488519,Manhattan,Other,Entire home/apt,150,30,2,0.87,91,251,yes,155.0
18612,1660488544,Brooklyn,Bushwick,Entire home/apt,89,2,3,0.77,1,25,yes,69.0
18613,1660488857,Brooklyn,Williamsburg,Entire home/apt,200,1,0,0.0,1,0,no,204.0
18614,1660488861,Manhattan,Midtown,Entire home/apt,200,30,1,1.0,14,289,yes,200.0
18615,1660488992,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,2,4,4.0,1,64,yes,114.0
18616,1660489036,Manhattan,Other,Private room,70,2,200,3.92,1,202,yes,71.0
18617,1660489095,Brooklyn,Greenpoint,Entire home/apt,130,4,1,0.04,1,0,no,121.0
18618,1660489097,Queens,Other,Entire home/apt,79,4,60,0.64,2,297,yes,93.0
18619,1660489139,Manhattan,Other,Private room,119,3,17,1.31,2,86,yes,117.0
18620,1660489185,Brooklyn,Greenpoint,Private room,90,5,3,0.14,1,0,no,79.0
18621,1660489321,Manhattan,Lower East Side,Private room,95,1,109,1.11,3,364,yes,97.0
18622,1660489400,Brooklyn,Williamsburg,Private room,70,7,1,0.05,1,0,no,63.0
18623,1660489418,Manhattan,Harlem,Private room,125,3,34,1.52,1,178,yes,115.0
18624,1660489420,Brooklyn,Bushwick,Private room,47,4,1,0.04,2,0,no,48.0
18625,1660489426,Queens,Other,Private room,65,1,17,13.42,1,157,yes,65.0
18626,1660489445,Brooklyn,Williamsburg,Entire home/apt,100,1,1,0.02,1,0,no,101.0
18627,1660489447,Queens,Astoria,Entire home/apt,135,2,135,3.8,1,168,yes,148.0
18628,1660489462,Bronx,Other,Entire home/apt,79,2,95,4.46,1,225,yes,88.0
18629,1660489651,Manhattan,Upper West Side,Entire home/apt,200,1,11,0.26,1,0,no,193.0
18630,1660489665,Manhattan,Other,Private room,200,30,1,0.09,1,90,yes,183.0
18631,1660489673,Manhattan,Hell's Kitchen,Entire home/apt,185,7,20,0.71,1,23,yes,186.0
18632,1660489687,Brooklyn,Park Slope,Entire home/apt,120,2,86,3.24,2,185,yes,121.0
18633,1660489748,Brooklyn,Greenpoint,Entire home/apt,170,3,4,1.3,1,157,yes,162.0
18634,1660489749,Manhattan,Lower East Side,Private room,188,2,2,0.09,1,0,no,196.0
18635,1660489820,Queens,Astoria,Entire home/apt,99,1,38,0.74,2,263,yes,107.0
18636,1660490046,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,3,17,4.15,1,91,yes,80.0
18637,1660490073,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,5,13,0.48,1,0,no,143.0
18638,1660490090,Queens,Other,Private room,105,5,0,0.0,1,180,yes,108.0
18639,1660490141,Manhattan,Other,Entire home/apt,400,30,0,0.0,1,90,yes,399.0
18640,1660490152,Queens,Other,Private room,100,1,0,0.0,1,0,no,83.0
18641,1660490231,Brooklyn,Bedford-Stuyvesant,Private room,53,4,52,6.5,2,1,yes,59.0
18642,1660490250,Brooklyn,Bedford-Stuyvesant,Private room,59,2,8,0.84,1,45,yes,60.0
18643,1660490309,Queens,Other,Entire home/apt,135,1,27,1.46,1,365,yes,131.0
18644,1660490375,Brooklyn,Park Slope,Entire home/apt,150,2,0,0.0,1,8,yes,159.0
18645,1660490438,Brooklyn,Williamsburg,Private room,60,4,4,0.29,1,0,no,55.0
18646,1660490493,Brooklyn,Williamsburg,Entire home/apt,134,4,46,0.89,1,32,yes,144.0
18647,1660490505,Manhattan,Harlem,Entire home/apt,290,3,11,1.02,1,85,yes,292.0
18648,1660490510,Brooklyn,Crown Heights,Private room,349,3,4,0.56,2,89,yes,349.0
18649,1660490591,Queens,Other,Private room,47,35,0,0.0,10,365,yes,47.0
18650,1660490599,Manhattan,Upper West Side,Private room,82,2,26,7.29,3,288,yes,83.0
18651,1660490605,Manhattan,Lower East Side,Entire home/apt,211,1,52,0.6,3,361,yes,217.0
18652,1660490698,Manhattan,Midtown,Entire home/apt,239,29,0,0.0,96,333,yes,247.0
18653,1660490824,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,75,5,0,0.0,1,0,no,55.0
18654,1660491014,Brooklyn,Other,Entire home/apt,180,3,2,0.05,1,0,no,184.0
18655,1660491059,Brooklyn,Williamsburg,Private room,80,1,2,0.19,1,0,no,86.0
18656,1660491081,Brooklyn,Bushwick,Entire home/apt,129,3,0,0.0,1,51,yes,141.0
18657,1660491094,Brooklyn,Bedford-Stuyvesant,Private room,55,1,24,1.96,3,64,yes,31.0
18658,1660491147,Brooklyn,Other,Entire home/apt,140,1,5,4.41,5,365,yes,139.0
18659,1660491156,Manhattan,Harlem,Private room,75,2,9,3.75,1,227,yes,63.0
18660,1660491182,Brooklyn,Other,Private room,58,1,1,0.05,1,0,no,60.0
18661,1660491283,Brooklyn,Bedford-Stuyvesant,Shared room,40,3,10,0.93,34,332,yes,42.0
18662,1660491293,Brooklyn,Flatbush,Private room,57,3,33,0.85,3,345,yes,69.0
18663,1660491297,Queens,Other,Entire home/apt,125,2,67,2.58,1,278,yes,130.0
18664,1660491298,Manhattan,Upper East Side,Entire home/apt,140,2,6,0.17,1,0,no,146.0
18665,1660491302,Brooklyn,Clinton Hill,Entire home/apt,165,4,37,0.47,1,343,yes,165.0
18666,1660491341,Brooklyn,Fort Greene,Private room,60,3,1,0.02,1,0,no,68.0
18667,1660491343,Brooklyn,Bedford-Stuyvesant,Private room,65,2,21,0.43,1,0,no,60.0
18668,1660491393,Brooklyn,Bushwick,Private room,58,1,26,7.03,1,70,yes,57.0
18669,1660491402,Manhattan,Chelsea,Entire home/apt,100,4,4,0.09,1,0,no,94.0
18670,1660491461,Manhattan,East Village,Entire home/apt,140,3,1,1.0,1,56,yes,143.0
18671,1660491509,Brooklyn,Williamsburg,Entire home/apt,120,1,0,0.0,3,365,yes,126.0
18672,1660491560,Manhattan,Harlem,Private room,45,4,1,0.02,1,0,no,49.0
18673,1660491567,Manhattan,Upper West Side,Private room,80,1,1,0.02,1,0,no,75.0
18674,1660491607,Brooklyn,Bushwick,Private room,60,2,295,3.56,2,210,yes,60.0
18675,1660491648,Manhattan,Lower East Side,Entire home/apt,80,3,16,0.34,1,1,yes,80.0
18676,1660491724,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,2,77,2.96,1,277,yes,89.0
18677,1660491747,Brooklyn,Other,Entire home/apt,55,4,91,2.82,2,215,yes,54.0
18678,1660491778,Brooklyn,Fort Greene,Entire home/apt,100,1,273,3.35,1,45,yes,97.0
18679,1660491959,Manhattan,Lower East Side,Private room,72,3,56,0.96,2,304,yes,72.0
18680,1660492052,Manhattan,Other,Entire home/apt,200,30,0,0.0,23,330,yes,197.0
18681,1660492086,Manhattan,Other,Private room,170,1,20,0.4,1,364,yes,152.0
18682,1660492180,Brooklyn,Bedford-Stuyvesant,Private room,70,1,397,7.97,2,35,yes,80.0
18683,1660492201,Brooklyn,Park Slope,Entire home/apt,290,30,48,2.07,2,299,yes,308.0
18684,1660492240,Brooklyn,Williamsburg,Private room,64,1,1,0.02,1,0,no,59.0
18685,1660492252,Brooklyn,Other,Entire home/apt,140,7,31,1.38,2,0,no,130.0
18686,1660492306,Manhattan,Chelsea,Private room,159,1,0,0.0,20,359,yes,165.0
18687,1660492362,Manhattan,Harlem,Entire home/apt,97,3,185,2.46,1,6,yes,90.0
18688,1660492378,Brooklyn,Other,Entire home/apt,46,1,58,2.29,1,80,yes,44.0
18689,1660492385,Manhattan,Upper East Side,Private room,80,1,0,0.0,1,56,yes,77.0
18690,1660492411,Brooklyn,East Flatbush,Private room,47,1,4,2.73,1,63,yes,53.0
18691,1660492472,Bronx,Other,Shared room,50,1,0,0.0,1,88,yes,43.0
18692,1660492496,Manhattan,Hell's Kitchen,Private room,70,4,0,0.0,1,0,no,66.0
18693,1660492540,Brooklyn,Crown Heights,Private room,55,2,3,0.12,1,0,no,72.0
18694,1660492551,Brooklyn,Bushwick,Private room,40,9,2,0.09,1,0,no,63.0
18695,1660492560,Queens,Other,Private room,65,1,58,6.19,1,47,yes,72.0
18696,1660492630,Queens,Astoria,Entire home/apt,115,30,1,0.77,1,311,yes,106.0
18697,1660492657,Manhattan,Hell's Kitchen,Entire home/apt,208,10,1,0.61,1,170,yes,202.0
18698,1660492706,Brooklyn,Bushwick,Entire home/apt,110,2,20,2.56,1,284,yes,126.0
18699,1660492720,Manhattan,Other,Entire home/apt,125,6,0,0.0,1,0,no,125.0
18700,1660492817,Queens,Long Island City,Private room,101,1,0,0.0,3,361,yes,103.0
18701,1660492859,Manhattan,Chelsea,Entire home/apt,179,3,3,0.09,2,0,no,184.0
18702,1660492964,Manhattan,Upper West Side,Entire home/apt,330,3,0,0.0,1,0,no,331.0
18703,1660493136,Brooklyn,Prospect-Lefferts Gardens,Private room,35,3,12,0.31,1,176,yes,45.0
18704,1660493222,Brooklyn,Bedford-Stuyvesant,Private room,60,3,13,0.22,1,294,yes,65.0
18705,1660493252,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,17,1.73,1,11,yes,148.0
18706,1660493357,Brooklyn,Williamsburg,Entire home/apt,200,7,0,0.0,1,146,yes,210.0
18707,1660493486,Brooklyn,Other,Private room,68,3,11,0.33,2,187,yes,68.0
18708,1660493559,Manhattan,Other,Entire home/apt,150,15,1,0.1,1,5,yes,146.0
18709,1660493563,Queens,Other,Private room,50,2,54,2.09,4,174,yes,54.0
18710,1660493622,Manhattan,Other,Entire home/apt,239,5,2,0.08,3,266,yes,232.0
18711,1660493642,Manhattan,Midtown,Entire home/apt,105,30,0,0.0,4,339,yes,106.0
18712,1660493656,Manhattan,Washington Heights,Private room,50,1,7,0.62,3,83,yes,62.0
18713,1660493681,Brooklyn,Bedford-Stuyvesant,Private room,79,2,14,1.63,1,79,yes,69.0
18714,1660493693,Manhattan,Upper East Side,Entire home/apt,400,5,0,0.0,2,363,yes,391.0
18715,1660493917,Manhattan,East Harlem,Private room,62,3,3,0.11,1,0,no,62.0
18716,1660493920,Brooklyn,Other,Entire home/apt,280,3,2,0.79,1,0,no,279.0
18717,1660494059,Brooklyn,Greenpoint,Private room,300,1,8,0.53,7,14,yes,302.0
18718,1660494194,Manhattan,West Village,Entire home/apt,190,1,25,0.67,1,158,yes,187.0
18719,1660494405,Manhattan,Financial District,Entire home/apt,165,30,0,0.0,96,329,yes,181.0
18720,1660494412,Queens,Other,Private room,45,2,16,5.05,1,32,yes,45.0
18721,1660494434,Brooklyn,Williamsburg,Entire home/apt,100,7,15,0.3,1,0,no,103.0
18722,1660494488,Brooklyn,Greenpoint,Private room,105,3,8,0.33,1,12,yes,88.0
18723,1660494587,Brooklyn,Other,Entire home/apt,195,4,22,3.01,1,67,yes,188.0
18724,1660494643,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,21,0,0.0,1,0,no,80.0
18725,1660494660,Queens,Other,Entire home/apt,99,2,9,7.94,1,167,yes,80.0
18726,1660494704,Brooklyn,Bedford-Stuyvesant,Private room,70,2,28,2.3,1,334,yes,75.0
18727,1660494774,Staten Island,Other,Private room,36,2,18,1.67,1,178,yes,44.0
18728,1660494885,Brooklyn,Other,Entire home/apt,160,2,72,3.2,1,236,yes,156.0
18729,1660494901,Brooklyn,Bushwick,Shared room,49,30,0,0.0,3,365,yes,64.0
18730,1660494974,Brooklyn,Fort Greene,Entire home/apt,134,2,15,1.91,1,41,yes,125.0
18731,1660495008,Manhattan,Other,Entire home/apt,425,5,1,0.02,1,0,no,426.0
18732,1660495011,Brooklyn,Williamsburg,Private room,80,1,3,0.06,1,0,no,81.0
18733,1660495023,Manhattan,Harlem,Entire home/apt,183,2,3,0.13,1,37,yes,202.0
18734,1660495041,Brooklyn,Williamsburg,Private room,75,7,2,0.28,1,0,no,67.0
18735,1660495128,Manhattan,East Village,Private room,80,1,10,0.52,2,97,yes,69.0
18736,1660495175,Staten Island,Other,Entire home/apt,250,2,21,0.26,4,333,yes,257.0
18737,1660495311,Manhattan,Other,Entire home/apt,150,7,0,0.0,1,29,yes,150.0
18738,1660495335,Manhattan,East Village,Entire home/apt,250,2,11,0.24,1,0,no,260.0
18739,1660495356,Queens,Other,Entire home/apt,47,3,0,0.0,1,3,yes,61.0
18740,1660495397,Manhattan,Other,Entire home/apt,314,30,0,0.0,232,341,yes,325.0
18741,1660495488,Manhattan,Other,Entire home/apt,165,1,4,0.42,1,0,no,169.0
18742,1660495614,Brooklyn,Other,Entire home/apt,130,4,1,0.03,1,0,no,120.0
18743,1660495644,Brooklyn,Other,Private room,60,1,0,0.0,1,0,no,43.0
18744,1660495791,Queens,Other,Private room,60,1,100,1.93,8,76,yes,54.0
18745,1660495795,Brooklyn,Other,Entire home/apt,150,2,63,1.26,1,0,no,153.0
18746,1660495836,Manhattan,Washington Heights,Private room,73,5,41,1.45,3,228,yes,66.0
18747,1660495859,Manhattan,East Village,Entire home/apt,745,1,0,0.0,1,0,no,754.0
18748,1660496078,Manhattan,Harlem,Private room,147,1,3,0.3,2,57,yes,147.0
18749,1660496101,Manhattan,Midtown,Entire home/apt,139,30,0,0.0,121,360,yes,124.0
18750,1660496317,Manhattan,Chelsea,Entire home/apt,169,30,1,0.05,121,282,yes,174.0
18751,1660496396,Brooklyn,Bushwick,Shared room,60,1,0,0.0,1,0,no,66.0
18752,1660496480,Brooklyn,Crown Heights,Entire home/apt,97,3,31,0.32,1,193,yes,94.0
18753,1660496546,Brooklyn,Other,Private room,50,1,2,0.24,10,365,yes,57.0
18754,1660496597,Brooklyn,Bedford-Stuyvesant,Private room,90,3,3,0.11,1,0,no,113.0
18755,1660496710,Brooklyn,Park Slope,Entire home/apt,450,2,12,0.2,1,13,yes,475.0
18756,1660496777,Queens,Other,Entire home/apt,80,3,68,1.79,1,334,yes,82.0
18757,1660497004,Brooklyn,Williamsburg,Private room,65,3,2,1.22,3,0,no,64.0
18758,1660497033,Brooklyn,Williamsburg,Private room,110,3,0,0.0,1,0,no,116.0
18759,1660497043,Manhattan,Hell's Kitchen,Private room,60,7,5,0.49,47,326,yes,60.0
18760,1660497115,Manhattan,Lower East Side,Entire home/apt,115,2,1,0.05,1,0,no,129.0
18761,1660497135,Brooklyn,Bushwick,Entire home/apt,349,2,1,0.58,4,365,yes,363.0
18762,1660497187,Manhattan,Other,Entire home/apt,175,7,5,0.66,1,32,yes,184.0
18763,1660497491,Manhattan,West Village,Entire home/apt,185,4,22,0.81,1,22,yes,190.0
18764,1660497715,Brooklyn,Bedford-Stuyvesant,Private room,45,2,5,1.36,10,362,yes,38.0
18765,1660497793,Manhattan,East Harlem,Entire home/apt,139,2,3,0.89,1,74,yes,141.0
18766,1660497798,Brooklyn,Other,Entire home/apt,145,3,1,0.05,1,0,no,142.0
18767,1660497841,Manhattan,East Harlem,Private room,150,1,107,5.55,2,365,yes,148.0
18768,1660497870,Manhattan,Upper West Side,Private room,100,4,1,0.16,1,341,yes,99.0
18769,1660497914,Manhattan,East Harlem,Private room,65,1,4,0.7,2,69,yes,57.0
18770,1660498032,Manhattan,Lower East Side,Private room,85,5,1,0.03,1,0,no,75.0
18771,1660498093,Brooklyn,Bedford-Stuyvesant,Private room,42,30,0,0.0,27,248,yes,48.0
18772,1660498237,Brooklyn,Bedford-Stuyvesant,Entire home/apt,88,30,4,0.38,1,126,yes,97.0
18773,1660498312,Queens,Other,Private room,49,1,6,1.25,7,55,yes,45.0
18774,1660498470,Brooklyn,Greenpoint,Private room,36,14,18,0.34,1,0,no,19.0
18775,1660498508,Brooklyn,Other,Entire home/apt,215,3,4,0.31,1,0,no,214.0
18776,1660498635,Queens,Other,Shared room,40,1,20,1.88,9,343,yes,19.0
18777,1660498675,Staten Island,Other,Entire home/apt,68,2,8,5.33,1,4,yes,52.0
18778,1660498743,Brooklyn,Other,Entire home/apt,175,3,4,0.07,1,0,no,169.0
18779,1660498785,Manhattan,West Village,Private room,139,1,203,2.87,2,32,yes,146.0
18780,1660498821,Brooklyn,Bedford-Stuyvesant,Private room,60,1,0,0.0,1,0,no,60.0
18781,1660498826,Queens,Other,Entire home/apt,99,2,129,2.33,1,344,yes,86.0
18782,1660498930,Manhattan,Hell's Kitchen,Private room,166,1,1,0.43,10,345,yes,184.0
